id,cycle,setting2,s1,s10,s11,s19,RUL
42,208,0.7,491.19,1.07,44.87,100.0,13
42,209,0.62,462.54,0.94,37.12,84.93,12
42,210,0.6216,462.54,0.94,37.14,84.93,11
42,211,0.0017,518.67,1.3,48.04,100.0,10
42,212,0.0,518.67,1.3,48.21,100.0,9
42,213,0.6218,462.54,0.94,37.19,84.93,8
42,214,0.84,445.0,1.02,42.53,100.0,7
42,215,0.0006,518.67,1.3,48.28,100.0,6
42,216,0.8412,445.0,1.02,42.78,100.0,5
42,217,0.701,491.19,1.07,44.94,100.0,4
42,218,0.8418,449.44,1.02,42.43,100.0,3
42,219,0.8411,445.0,1.02,42.69,100.0,2
42,220,0.2513,489.05,1.26,46.21,100.0,1
42,221,0.84,445.0,1.02,42.84,100.0,0
43,1,0.8403,449.44,1.02,41.74,100.0,210
43,2,0.0008,518.67,1.3,47.2,100.0,209
43,3,0.0001,518.67,1.3,47.38,100.0,208
43,4,0.2517,489.05,1.26,45.18,100.0,207
43,5,0.2519,489.05,1.26,45.45,100.0,206
43,6,0.25,489.05,1.26,45.31,100.0,205
43,7,0.84,445.0,1.02,41.96,100.0,204
43,8,0.2517,489.05,1.26,45.19,100.0,203
43,9,0.8402,449.44,1.02,41.84,100.0,202
43,10,0.6219,462.54,0.94,36.64,84.93,201
43,11,0.84,445.0,1.02,42.01,100.0,200
43,12,0.84,445.0,1.02,41.9,100.0,199
43,13,0.7002,491.19,1.08,44.15,100.0,198
43,14,0.7013,491.19,1.08,44.27,100.0,197
43,15,0.62,462.54,0.94,36.55,84.93,196
43,16,0.84,445.0,1.02,41.91,100.0,195
43,17,0.84,449.44,1.02,41.86,100.0,194
43,18,0.0,518.67,1.3,47.18,100.0,193
43,19,0.84,445.0,1.02,42.21,100.0,192
43,20,0.2512,489.05,1.26,45.3,100.0,191
43,21,0.6219,462.54,0.94,36.74,84.93,190
43,22,0.7,491.19,1.08,44.17,100.0,189
43,23,0.84,445.0,1.02,41.85,100.0,188
43,24,0.8408,449.44,1.02,41.74,100.0,187
43,25,0.8406,445.0,1.02,41.82,100.0,186
43,26,0.7,491.19,1.08,43.99,100.0,185
43,27,0.84,445.0,1.02,41.9,100.0,184
43,28,0.84,449.44,1.02,41.72,100.0,183
43,29,0.841,445.0,1.02,41.93,100.0,182
43,30,0.84,445.0,1.02,41.91,100.0,181
43,31,0.84,445.0,1.02,41.99,100.0,180
43,32,0.0,518.67,1.3,47.36,100.0,179
43,33,0.6207,462.54,0.94,36.7,84.93,178
43,34,0.2506,489.05,1.26,45.23,100.0,177
43,35,0.0015,518.67,1.3,47.29,100.0,176
43,36,0.2512,489.05,1.26,45.22,100.0,175
43,37,0.25,489.05,1.26,45.29,100.0,174
43,38,0.0018,518.67,1.3,47.32,100.0,173
43,39,0.7012,491.19,1.08,44.25,100.0,172
43,40,0.7014,491.19,1.08,44.17,100.0,171
43,41,0.25,489.05,1.26,45.33,100.0,170
43,42,0.0008,518.67,1.3,47.35,100.0,169
43,43,0.8419,449.44,1.02,41.69,100.0,168
43,44,0.8403,445.0,1.02,41.99,100.0,167
43,45,0.0006,518.67,1.3,47.14,100.0,166
43,46,0.8414,449.44,1.02,41.8,100.0,165
43,47,0.84,445.0,1.02,41.89,100.0,164
43,48,0.25,489.05,1.26,45.18,100.0,163
43,49,0.7013,491.19,1.08,44.25,100.0,162
43,50,0.84,445.0,1.02,41.88,100.0,161
43,51,0.25,489.05,1.26,45.01,100.0,160
43,52,0.25,489.05,1.26,45.4,100.0,159
43,53,0.84,449.44,1.02,41.8,100.0,158
43,54,0.8416,445.0,1.02,41.78,100.0,157
43,55,0.62,462.54,0.94,36.7,84.93,156
43,56,0.62,462.54,0.94,36.67,84.93,155
43,57,0.0008,518.67,1.3,47.27,100.0,154
43,58,0.8415,449.44,1.02,41.66,100.0,153
43,59,0.62,462.54,0.94,36.66,84.93,152
43,60,0.84,445.0,1.02,41.87,100.0,151
43,61,0.6215,462.54,0.94,36.58,84.93,150
43,62,0.2508,489.05,1.26,45.31,100.0,149
43,63,0.6208,462.54,0.94,36.7,84.93,148
43,64,0.7008,491.19,1.08,44.24,100.0,147
43,65,0.2513,489.05,1.26,45.23,100.0,146
43,66,0.8401,445.0,1.02,41.98,100.0,145
43,67,0.8418,449.44,1.02,41.87,100.0,144
43,68,0.84,445.0,1.02,41.95,100.0,143
43,69,0.8417,445.0,1.02,41.75,100.0,142
43,70,0.0016,518.67,1.3,47.15,100.0,141
43,71,0.7,491.19,1.08,44.16,100.0,140
43,72,0.7002,491.19,1.08,44.25,100.0,139
43,73,0.7,491.19,1.08,44.27,100.0,138
43,74,0.84,445.0,1.02,42.02,100.0,137
43,75,0.0004,518.67,1.3,47.34,100.0,136
43,76,0.2512,489.05,1.26,45.18,100.0,135
43,77,0.842,449.44,1.02,41.93,100.0,134
43,78,0.6203,462.54,0.94,36.46,84.93,133
43,79,0.8417,445.0,1.02,41.98,100.0,132
43,80,0.84,445.0,1.02,41.92,100.0,131
43,81,0.84,445.0,1.02,41.8,100.0,130
43,82,0.621,462.54,0.94,36.71,84.93,129
43,83,0.0,518.67,1.3,47.33,100.0,128
43,84,0.84,445.0,1.02,42.0,100.0,127
43,85,0.7,491.19,1.08,44.17,100.0,126
43,86,0.62,462.54,0.94,36.61,84.93,125
43,87,0.0016,518.67,1.3,47.24,100.0,124
43,88,0.8406,449.44,1.02,41.92,100.0,123
43,89,0.62,462.54,0.94,36.55,84.93,122
43,90,0.6215,462.54,0.94,36.75,84.93,121
43,91,0.8418,445.0,1.02,42.1,100.0,120
43,92,0.84,445.0,1.02,42.03,100.0,119
43,93,0.8411,449.44,1.02,41.98,100.0,118
43,94,0.2512,489.05,1.26,45.23,100.0,117
43,95,0.8401,445.0,1.02,42.18,100.0,116
43,96,0.2513,489.05,1.26,45.44,100.0,115
43,97,0.84,449.44,1.02,41.77,100.0,114
43,98,0.84,449.44,1.02,41.86,100.0,113
43,99,0.6204,462.54,0.94,36.68,84.93,112
43,100,0.2516,489.05,1.26,45.32,100.0,111
43,101,0.622,462.54,0.94,36.66,84.93,110
43,102,0.8416,445.0,1.02,42.06,100.0,109
43,103,0.84,445.0,1.02,41.91,100.0,108
43,104,0.25,489.05,1.26,45.13,100.0,107
43,105,0.84,445.0,1.02,41.88,100.0,106
43,106,0.6209,462.54,0.94,36.67,84.93,105
43,107,0.7011,491.19,1.08,44.26,100.0,104
43,108,0.62,462.54,0.94,36.57,84.93,103
43,109,0.25,489.05,1.26,45.37,100.0,102
43,110,0.6209,462.54,0.94,36.74,84.93,101
43,111,0.8402,449.44,1.02,41.87,100.0,100
43,112,0.25,489.05,1.26,45.4,100.0,99
43,113,0.84,449.44,1.02,41.6,100.0,98
43,114,0.841,445.0,1.02,41.93,100.0,97
43,115,0.84,445.0,1.02,42.02,100.0,96
43,116,0.2504,489.05,1.26,45.31,100.0,95
43,117,0.25,489.05,1.26,45.25,100.0,94
43,118,0.84,449.44,1.02,41.7,100.0,93
43,119,0.84,445.0,1.02,42.08,100.0,92
43,120,0.8404,449.44,1.02,41.8,100.0,91
43,121,0.8415,449.44,1.02,41.81,100.0,90
43,122,0.25,489.05,1.26,45.45,100.0,89
43,123,0.84,449.44,1.02,41.73,100.0,88
43,124,0.62,462.54,0.94,36.84,84.93,87
43,125,0.84,449.44,1.02,41.97,100.0,86
43,126,0.7,491.19,1.08,44.35,100.0,85
43,127,0.84,445.0,1.02,41.96,100.0,84
43,128,0.7,491.19,1.08,44.31,100.0,83
43,129,0.8417,449.44,1.02,41.85,100.0,82
43,130,0.84,449.44,1.02,41.81,100.0,81
43,131,0.7011,491.19,1.08,44.3,100.0,80
43,132,0.2519,489.05,1.26,45.42,100.0,79
43,133,0.0,518.67,1.3,47.53,100.0,78
43,134,0.62,462.54,0.94,36.65,84.93,77
43,135,0.0008,518.67,1.3,47.45,100.0,76
43,136,0.8415,445.0,1.02,41.99,100.0,75
43,137,0.7007,491.19,1.08,44.32,100.0,74
43,138,0.8405,445.0,1.02,42.01,100.0,73
43,139,0.25,489.05,1.26,45.36,100.0,72
43,140,0.0011,518.67,1.3,47.37,100.0,71
43,141,0.0008,518.67,1.3,47.4,100.0,70
43,142,0.84,449.44,1.02,42.04,100.0,69
43,143,0.84,445.0,1.02,42.15,100.0,68
43,144,0.0,518.67,1.3,47.59,100.0,67
43,145,0.0,518.67,1.3,47.39,100.0,66
43,146,0.8419,445.0,1.03,42.0,100.0,65
43,147,0.6202,462.54,0.94,36.53,84.93,64
43,148,0.8416,445.0,1.03,42.16,100.0,63
43,149,0.84,445.0,1.02,41.94,100.0,62
43,150,0.2503,489.05,1.26,45.43,100.0,61
43,151,0.84,445.0,1.02,42.18,100.0,60
43,152,0.7,491.19,1.08,44.54,100.0,59
43,153,0.62,462.54,0.94,36.76,84.93,58
43,154,0.7006,491.19,1.07,44.42,100.0,57
43,155,0.84,445.0,1.02,41.97,100.0,56
43,156,0.0004,518.67,1.3,47.36,100.0,55
43,157,0.0,518.67,1.3,47.65,100.0,54
43,158,0.7005,491.19,1.08,44.51,100.0,53
43,159,0.6205,462.54,0.94,36.92,84.93,52
43,160,0.8414,445.0,1.02,42.07,100.0,51
43,161,0.84,449.44,1.02,42.17,100.0,50
43,162,0.84,449.44,1.02,41.99,100.0,49
43,163,0.8416,449.44,1.02,41.98,100.0,48
43,164,0.25,489.05,1.26,45.48,100.0,47
43,165,0.7,491.19,1.08,44.47,100.0,46
43,166,0.25,489.05,1.26,45.52,100.0,45
43,167,0.84,445.0,1.03,42.23,100.0,44
43,168,0.0002,518.67,1.3,47.56,100.0,43
43,169,0.7,491.19,1.08,44.56,100.0,42
43,170,0.0,518.67,1.3,47.52,100.0,41
43,171,0.7005,491.19,1.08,44.47,100.0,40
43,172,0.2504,489.05,1.26,45.51,100.0,39
43,173,0.84,449.44,1.02,42.07,100.0,38
43,174,0.2513,489.05,1.26,45.65,100.0,37
43,175,0.001,518.67,1.3,47.59,100.0,36
43,176,0.62,462.54,0.94,36.81,84.93,35
43,177,0.8419,445.0,1.02,42.2,100.0,34
43,178,0.0,518.67,1.3,47.75,100.0,33
43,179,0.25,489.05,1.26,45.61,100.0,32
43,180,0.0005,518.67,1.3,47.71,100.0,31
43,181,0.8417,445.0,1.03,42.37,100.0,30
43,182,0.25,489.05,1.26,45.47,100.0,29
43,183,0.62,462.54,0.94,36.7,84.93,28
43,184,0.25,489.05,1.26,45.58,100.0,27
43,185,0.8403,449.44,1.02,41.87,100.0,26
43,186,0.7008,491.19,1.07,44.67,100.0,25
43,187,0.7012,491.19,1.07,44.51,100.0,24
43,188,0.0017,518.67,1.3,47.71,100.0,23
43,189,0.84,449.44,1.02,42.02,100.0,22
43,190,0.8407,449.44,1.02,42.04,100.0,21
43,191,0.2511,489.05,1.26,45.72,100.0,20
43,192,0.84,445.0,1.03,42.58,100.0,19
43,193,0.6204,462.54,0.94,36.86,84.93,18
43,194,0.25,489.05,1.26,45.86,100.0,17
43,195,0.7008,491.19,1.08,44.47,100.0,16
43,196,0.84,445.0,1.03,42.38,100.0,15
43,197,0.84,445.0,1.03,42.41,100.0,14
43,198,0.7,491.19,1.07,44.64,100.0,13
43,199,0.84,449.44,1.02,42.22,100.0,12
43,200,0.8402,445.0,1.03,42.5,100.0,11
43,201,0.62,462.54,0.94,36.95,84.93,10
43,202,0.62,462.54,0.94,36.84,84.93,9
43,203,0.8417,449.44,1.02,42.33,100.0,8
43,204,0.6214,462.54,0.94,36.97,84.93,7
43,205,0.8404,445.0,1.03,42.56,100.0,6
43,206,0.6213,462.54,0.94,37.01,84.93,5
43,207,0.6204,462.54,0.94,37.07,84.93,4
43,208,0.7014,491.19,1.07,44.79,100.0,3
43,209,0.84,445.0,1.03,42.44,100.0,2
43,210,0.7012,491.19,1.08,44.91,100.0,1
43,211,0.8411,445.0,1.03,42.51,100.0,0
44,1,0.62,462.54,0.94,36.58,84.93,204
44,2,0.25,489.05,1.26,45.14,100.0,203
44,3,0.8419,445.0,1.02,41.73,100.0,202
44,4,0.8409,449.44,1.02,41.61,100.0,201
44,5,0.0017,518.67,1.3,47.26,100.0,200
44,6,0.62,462.54,0.94,36.53,84.93,199
44,7,0.84,449.44,1.02,41.69,100.0,198
44,8,0.7011,491.19,1.08,44.07,100.0,197
44,9,0.25,489.05,1.26,45.03,100.0,196
44,10,0.8418,445.0,1.02,41.85,100.0,195
44,11,0.8408,445.0,1.02,41.93,100.0,194
44,12,0.2518,489.05,1.26,44.99,100.0,193
44,13,0.842,445.0,1.02,41.83,100.0,192
44,14,0.25,489.05,1.26,44.96,100.0,191
44,15,0.84,449.44,1.02,41.63,100.0,190
44,16,0.251,489.05,1.26,45.06,100.0,189
44,17,0.84,449.44,1.03,41.68,100.0,188
44,18,0.84,445.0,1.02,41.78,100.0,187
44,19,0.84,449.44,1.03,41.73,100.0,186
44,20,0.2505,489.05,1.26,45.14,100.0,185
44,21,0.7,491.19,1.08,44.1,100.0,184
44,22,0.0,518.67,1.3,47.15,100.0,183
44,23,0.0,518.67,1.3,47.1,100.0,182
44,24,0.6208,462.54,0.94,36.61,84.93,181
44,25,0.0,518.67,1.3,47.16,100.0,180
44,26,0.0,518.67,1.3,47.1,100.0,179
44,27,0.6214,462.54,0.94,36.52,84.93,178
44,28,0.7,491.19,1.08,43.95,100.0,177
44,29,0.2513,489.05,1.26,45.1,100.0,176
44,30,0.84,445.0,1.02,41.74,100.0,175
44,31,0.8406,449.44,1.02,41.53,100.0,174
44,32,0.84,445.0,1.02,41.73,100.0,173
44,33,0.0,518.67,1.3,47.2,100.0,172
44,34,0.62,462.54,0.94,36.49,84.93,171
44,35,0.84,445.0,1.02,41.72,100.0,170
44,36,0.7,491.19,1.08,44.08,100.0,169
44,37,0.6208,462.54,0.94,36.61,84.93,168
44,38,0.25,489.05,1.26,45.17,100.0,167
44,39,0.62,462.54,0.94,36.49,84.93,166
44,40,0.8418,449.44,1.02,41.51,100.0,165
44,41,0.8407,449.44,1.02,41.76,100.0,164
44,42,0.0008,518.67,1.3,47.15,100.0,163
44,43,0.0,518.67,1.3,47.24,100.0,162
44,44,0.0,518.67,1.3,47.18,100.0,161
44,45,0.8404,445.0,1.02,41.86,100.0,160
44,46,0.25,489.05,1.26,45.12,100.0,159
44,47,0.84,449.44,1.03,41.71,100.0,158
44,48,0.8404,445.0,1.02,41.6,100.0,157
44,49,0.84,449.44,1.02,41.57,100.0,156
44,50,0.84,449.44,1.02,41.76,100.0,155
44,51,0.25,489.05,1.26,45.23,100.0,154
44,52,0.2519,489.05,1.26,45.34,100.0,153
44,53,0.25,489.05,1.26,45.0,100.0,152
44,54,0.0007,518.67,1.3,47.27,100.0,151
44,55,0.7,491.19,1.08,44.13,100.0,150
44,56,0.62,462.54,0.94,36.47,84.93,149
44,57,0.25,489.05,1.26,45.13,100.0,148
44,58,0.0002,518.67,1.3,47.26,100.0,147
44,59,0.8404,445.0,1.02,41.93,100.0,146
44,60,0.25,489.05,1.26,45.25,100.0,145
44,61,0.2502,489.05,1.26,45.13,100.0,144
44,62,0.62,462.54,0.94,36.49,84.93,143
44,63,0.84,449.44,1.02,41.64,100.0,142
44,64,0.84,445.0,1.02,41.93,100.0,141
44,65,0.0,518.67,1.3,46.96,100.0,140
44,66,0.0,518.67,1.3,47.31,100.0,139
44,67,0.2518,489.05,1.26,45.2,100.0,138
44,68,0.84,445.0,1.02,41.72,100.0,137
44,69,0.0,518.67,1.3,47.19,100.0,136
44,70,0.7,491.19,1.08,44.14,100.0,135
44,71,0.84,445.0,1.02,41.84,100.0,134
44,72,0.0,518.67,1.3,47.09,100.0,133
44,73,0.7007,491.19,1.08,44.16,100.0,132
44,74,0.6208,462.54,0.94,36.58,84.93,131
44,75,0.84,445.0,1.02,42.01,100.0,130
44,76,0.25,489.05,1.26,45.37,100.0,129
44,77,0.8404,449.44,1.02,41.83,100.0,128
44,78,0.2512,489.05,1.26,45.28,100.0,127
44,79,0.7011,491.19,1.08,44.19,100.0,126
44,80,0.0,518.67,1.3,47.34,100.0,125
44,81,0.8419,445.0,1.02,41.77,100.0,124
44,82,0.621,462.54,0.94,36.47,84.93,123
44,83,0.84,445.0,1.02,41.76,100.0,122
44,84,0.8408,445.0,1.02,42.03,100.0,121
44,85,0.7,491.19,1.08,44.33,100.0,120
44,86,0.0002,518.67,1.3,47.25,100.0,119
44,87,0.62,462.54,0.94,36.77,84.93,118
44,88,0.8415,445.0,1.02,41.75,100.0,117
44,89,0.84,445.0,1.02,41.76,100.0,116
44,90,0.84,449.44,1.02,41.7,100.0,115
44,91,0.0018,518.67,1.3,47.27,100.0,114
44,92,0.8402,445.0,1.02,41.75,100.0,113
44,93,0.84,445.0,1.02,41.72,100.0,112
44,94,0.0017,518.67,1.3,47.34,100.0,111
44,95,0.701,491.19,1.08,44.13,100.0,110
44,96,0.84,449.44,1.02,41.67,100.0,109
44,97,0.0,518.67,1.3,47.33,100.0,108
44,98,0.8403,449.44,1.02,41.65,100.0,107
44,99,0.84,449.44,1.02,41.79,100.0,106
44,100,0.8418,445.0,1.02,41.92,100.0,105
44,101,0.8406,445.0,1.02,41.87,100.0,104
44,102,0.25,489.05,1.26,45.38,100.0,103
44,103,0.7009,491.19,1.08,44.12,100.0,102
44,104,0.8408,445.0,1.02,41.9,100.0,101
44,105,0.84,445.0,1.02,41.95,100.0,100
44,106,0.8412,445.0,1.02,41.98,100.0,99
44,107,0.84,445.0,1.02,41.78,100.0,98
44,108,0.25,489.05,1.26,45.28,100.0,97
44,109,0.8407,445.0,1.02,41.87,100.0,96
44,110,0.0,518.67,1.3,47.36,100.0,95
44,111,0.8404,445.0,1.02,41.94,100.0,94
44,112,0.6215,462.54,0.94,36.45,84.93,93
44,113,0.8415,445.0,1.02,42.15,100.0,92
44,114,0.62,462.54,0.94,36.81,84.93,91
44,115,0.84,449.44,1.02,41.82,100.0,90
44,116,0.7017,491.19,1.08,44.25,100.0,89
44,117,0.62,462.54,0.94,36.71,84.93,88
44,118,0.2514,489.05,1.26,45.38,100.0,87
44,119,0.8409,449.44,1.02,41.98,100.0,86
44,120,0.8407,449.44,1.02,41.82,100.0,85
44,121,0.8415,449.44,1.02,41.75,100.0,84
44,122,0.84,449.44,1.02,41.9,100.0,83
44,123,0.8402,445.0,1.02,42.05,100.0,82
44,124,0.7,491.19,1.08,44.32,100.0,81
44,125,0.0,518.67,1.3,47.43,100.0,80
44,126,0.8418,445.0,1.02,41.87,100.0,79
44,127,0.7,491.19,1.07,44.25,100.0,78
44,128,0.7019,491.19,1.08,44.23,100.0,77
44,129,0.8407,449.44,1.02,41.95,100.0,76
44,130,0.8419,445.0,1.02,42.23,100.0,75
44,131,0.84,445.0,1.02,42.07,100.0,74
44,132,0.6214,462.54,0.94,37.01,84.93,73
44,133,0.7,491.19,1.08,44.25,100.0,72
44,134,0.7002,491.19,1.08,44.32,100.0,71
44,135,0.6211,462.54,0.94,36.64,84.93,70
44,136,0.84,445.0,1.02,42.03,100.0,69
44,137,0.0019,518.67,1.3,47.21,100.0,68
44,138,0.0,518.67,1.3,47.5,100.0,67
44,139,0.84,449.44,1.02,41.79,100.0,66
44,140,0.8403,445.0,1.02,42.1,100.0,65
44,141,0.0004,518.67,1.3,47.28,100.0,64
44,142,0.62,462.54,0.94,36.8,84.93,63
44,143,0.25,489.05,1.26,45.46,100.0,62
44,144,0.0,518.67,1.3,47.36,100.0,61
44,145,0.84,445.0,1.02,42.17,100.0,60
44,146,0.8406,445.0,1.02,42.25,100.0,59
44,147,0.0,518.67,1.3,47.72,100.0,58
44,148,0.6211,462.54,0.94,36.8,84.93,57
44,149,0.7,491.19,1.07,44.27,100.0,56
44,150,0.0005,518.67,1.3,47.45,100.0,55
44,151,0.84,445.0,1.02,42.18,100.0,54
44,152,0.8403,445.0,1.02,42.26,100.0,53
44,153,0.25,489.05,1.26,45.63,100.0,52
44,154,0.841,445.0,1.02,42.01,100.0,51
44,155,0.25,489.05,1.26,45.47,100.0,50
44,156,0.62,462.54,0.94,36.69,84.93,49
44,157,0.84,449.44,1.02,42.01,100.0,48
44,158,0.84,445.0,1.02,42.05,100.0,47
44,159,0.7018,491.19,1.08,44.56,100.0,46
44,160,0.84,449.44,1.02,41.88,100.0,45
44,161,0.6208,462.54,0.94,36.83,84.93,44
44,162,0.6206,462.54,0.94,36.88,84.93,43
44,163,0.2509,489.05,1.26,45.33,100.0,42
44,164,0.2517,489.05,1.26,45.66,100.0,41
44,165,0.0,518.67,1.3,47.74,100.0,40
44,166,0.7012,491.19,1.08,44.64,100.0,39
44,167,0.8416,445.0,1.02,42.2,100.0,38
44,168,0.7,491.19,1.08,44.49,100.0,37
44,169,0.84,445.0,1.02,42.24,100.0,36
44,170,0.8406,445.0,1.02,42.25,100.0,35
44,171,0.8407,445.0,1.02,42.32,100.0,34
44,172,0.84,449.44,1.02,42.2,100.0,33
44,173,0.84,449.44,1.03,42.16,100.0,32
44,174,0.84,449.44,1.02,42.09,100.0,31
44,175,0.84,445.0,1.02,42.37,100.0,30
44,176,0.7007,491.19,1.08,44.5,100.0,29
44,177,0.6203,462.54,0.94,36.97,84.93,28
44,178,0.84,449.44,1.02,42.22,100.0,27
44,179,0.7,491.19,1.07,44.75,100.0,26
44,180,0.62,462.54,0.94,36.89,84.93,25
44,181,0.7,491.19,1.08,44.61,100.0,24
44,182,0.8403,449.44,1.02,42.45,100.0,23
44,183,0.62,462.54,0.94,37.23,84.93,22
44,184,0.84,445.0,1.02,42.17,100.0,21
44,185,0.25,489.05,1.26,45.66,100.0,20
44,186,0.84,445.0,1.02,42.56,100.0,19
44,187,0.2517,489.05,1.26,45.77,100.0,18
44,188,0.251,489.05,1.26,45.82,100.0,17
44,189,0.25,489.05,1.26,45.95,100.0,16
44,190,0.2501,489.05,1.26,45.92,100.0,15
44,191,0.25,489.05,1.26,45.82,100.0,14
44,192,0.8415,445.0,1.02,42.55,100.0,13
44,193,0.7,491.19,1.07,44.88,100.0,12
44,194,0.84,445.0,1.02,42.35,100.0,11
44,195,0.8411,449.44,1.02,42.36,100.0,10
44,196,0.8417,449.44,1.02,42.4,100.0,9
44,197,0.7,491.19,1.08,44.96,100.0,8
44,198,0.62,462.54,0.93,37.08,84.93,7
44,199,0.0,518.67,1.3,47.93,100.0,6
44,200,0.7009,491.19,1.07,44.89,100.0,5
44,201,0.8404,445.0,1.02,42.74,100.0,4
44,202,0.25,489.05,1.26,46.07,100.0,3
44,203,0.7016,491.19,1.07,44.94,100.0,2
44,204,0.8418,449.44,1.02,42.36,100.0,1
44,205,0.6203,462.54,0.94,37.36,84.93,0
45,1,0.8415,445.0,1.02,41.73,100.0,150
45,2,0.0,518.67,1.3,47.18,100.0,149
45,3,0.8406,445.0,1.02,41.78,100.0,148
45,4,0.84,445.0,1.02,41.71,100.0,147
45,5,0.25,489.05,1.26,45.16,100.0,146
45,6,0.8409,445.0,1.02,41.88,100.0,145
45,7,0.8407,445.0,1.02,41.72,100.0,144
45,8,0.62,462.54,0.94,36.31,84.93,143
45,9,0.8418,449.44,1.02,41.78,100.0,142
45,10,0.8407,449.44,1.02,41.62,100.0,141
45,11,0.25,489.05,1.26,45.09,100.0,140
45,12,0.84,445.0,1.02,41.81,100.0,139
45,13,0.84,445.0,1.02,41.92,100.0,138
45,14,0.6206,462.54,0.94,36.56,84.93,137
45,15,0.0002,518.67,1.3,47.07,100.0,136
45,16,0.0019,518.67,1.3,47.05,100.0,135
45,17,0.25,489.05,1.26,45.14,100.0,134
45,18,0.8418,449.44,1.02,41.57,100.0,133
45,19,0.8419,445.0,1.02,41.96,100.0,132
45,20,0.84,445.0,1.02,41.83,100.0,131
45,21,0.7014,491.19,1.08,44.07,100.0,130
45,22,0.8407,445.0,1.02,41.79,100.0,129
45,23,0.84,445.0,1.02,41.9,100.0,128
45,24,0.84,449.44,1.02,41.68,100.0,127
45,25,0.25,489.05,1.26,45.17,100.0,126
45,26,0.7013,491.19,1.08,44.09,100.0,125
45,27,0.7,491.19,1.08,44.19,100.0,124
45,28,0.25,489.05,1.26,45.39,100.0,123
45,29,0.84,449.44,1.02,41.62,100.0,122
45,30,0.7012,491.19,1.08,44.27,100.0,121
45,31,0.8401,449.44,1.02,41.63,100.0,120
45,32,0.25,489.05,1.26,45.26,100.0,119
45,33,0.8411,445.0,1.02,41.83,100.0,118
45,34,0.0009,518.67,1.3,47.04,100.0,117
45,35,0.62,462.54,0.94,36.46,84.93,116
45,36,0.7,491.19,1.08,44.17,100.0,115
45,37,0.7,491.19,1.07,44.19,100.0,114
45,38,0.7001,491.19,1.08,44.4,100.0,113
45,39,0.7,491.19,1.08,44.18,100.0,112
45,40,0.6219,462.54,0.94,36.55,84.93,111
45,41,0.0,518.67,1.3,47.34,100.0,110
45,42,0.25,489.05,1.26,45.21,100.0,109
45,43,0.0008,518.67,1.3,47.29,100.0,108
45,44,0.8405,445.0,1.02,41.94,100.0,107
45,45,0.84,445.0,1.02,41.84,100.0,106
45,46,0.251,489.05,1.26,45.04,100.0,105
45,47,0.7004,491.19,1.08,44.3,100.0,104
45,48,0.0,518.67,1.3,47.2,100.0,103
45,49,0.7,491.19,1.08,44.1,100.0,102
45,50,0.8414,445.0,1.02,41.8,100.0,101
45,51,0.8413,449.44,1.02,41.56,100.0,100
45,52,0.0013,518.67,1.3,47.18,100.0,99
45,53,0.7004,491.19,1.08,44.21,100.0,98
45,54,0.7,491.19,1.08,43.98,100.0,97
45,55,0.8406,449.44,1.02,41.76,100.0,96
45,56,0.84,445.0,1.02,41.78,100.0,95
45,57,0.7,491.19,1.08,44.32,100.0,94
45,58,0.8417,445.0,1.02,41.78,100.0,93
45,59,0.25,489.05,1.26,45.31,100.0,92
45,60,0.84,449.44,1.02,41.65,100.0,91
45,61,0.25,489.05,1.26,45.23,100.0,90
45,62,0.62,462.54,0.94,36.44,84.93,89
45,63,0.7011,491.19,1.08,44.16,100.0,88
45,64,0.84,445.0,1.02,41.84,100.0,87
45,65,0.84,449.44,1.02,41.83,100.0,86
45,66,0.84,449.44,1.02,41.72,100.0,85
45,67,0.7,491.19,1.08,44.23,100.0,84
45,68,0.7,491.19,1.08,44.16,100.0,83
45,69,0.8403,445.0,1.02,41.89,100.0,82
45,70,0.2516,489.05,1.26,45.25,100.0,81
45,71,0.0,518.67,1.3,47.18,100.0,80
45,72,0.2505,489.05,1.26,45.33,100.0,79
45,73,0.6218,462.54,0.94,36.58,84.93,78
45,74,0.6214,462.54,0.94,36.74,84.93,77
45,75,0.0,518.67,1.3,47.07,100.0,76
45,76,0.8402,449.44,1.02,41.74,100.0,75
45,77,0.25,489.05,1.26,45.2,100.0,74
45,78,0.2512,489.05,1.26,45.23,100.0,73
45,79,0.62,462.54,0.94,36.68,84.93,72
45,80,0.84,449.44,1.02,41.84,100.0,71
45,81,0.62,462.54,0.94,36.65,84.93,70
45,82,0.8416,445.0,1.02,42.04,100.0,69
45,83,0.8404,445.0,1.02,41.81,100.0,68
45,84,0.0,518.67,1.3,47.24,100.0,67
45,85,0.7,491.19,1.08,44.34,100.0,66
45,86,0.7013,491.19,1.08,44.22,100.0,65
45,87,0.84,445.0,1.02,41.93,100.0,64
45,88,0.8404,449.44,1.02,41.76,100.0,63
45,89,0.6207,462.54,0.94,36.69,84.93,62
45,90,0.2519,489.05,1.26,45.33,100.0,61
45,91,0.7,491.19,1.08,44.26,100.0,60
45,92,0.001,518.67,1.3,47.56,100.0,59
45,93,0.2508,489.05,1.26,45.34,100.0,58
45,94,0.8414,445.0,1.02,41.79,100.0,57
45,95,0.0008,518.67,1.3,47.4,100.0,56
45,96,0.8409,445.0,1.02,41.99,100.0,55
45,97,0.7007,491.19,1.08,44.33,100.0,54
