id,cycle,setting2,s1,s2,s10,s11,s14,s16,s19,RUL
48,35,0.8404,445.0,549.22,1.02,42.04,8074.62,0.02,100.0,204
48,36,0.7013,491.19,606.83,1.08,44.04,8058.83,0.02,100.0,203
48,37,0.84,449.44,555.64,1.02,41.96,8058.13,0.02,100.0,202
48,38,0.25,489.05,605.11,1.26,45.28,8123.08,0.03,100.0,201
48,39,0.25,489.05,604.64,1.26,45.2,8126.94,0.03,100.0,200
48,40,0.6209,462.54,536.86,0.94,36.81,7866.15,0.02,84.93,199
48,41,0.8409,445.0,549.52,1.02,41.93,8076.75,0.02,100.0,198
48,42,0.2501,489.05,604.94,1.26,45.49,8121.91,0.03,100.0,197
48,43,0.2504,489.05,604.45,1.26,45.28,8127.33,0.03,100.0,196
48,44,0.84,445.0,549.89,1.02,41.97,8070.98,0.02,100.0,195
48,45,0.6209,462.54,537.14,0.94,36.63,7869.98,0.02,84.93,194
48,46,0.6209,462.54,536.93,0.94,36.58,7872.01,0.02,84.93,193
48,47,0.7,491.19,607.46,1.08,44.2,8055.46,0.02,100.0,192
48,48,0.2514,489.05,604.01,1.26,45.27,8123.47,0.03,100.0,191
48,49,0.0011,518.67,642.41,1.3,47.37,8132.04,0.03,100.0,190
48,50,0.7,491.19,606.5,1.07,44.23,8054.66,0.02,100.0,189
48,51,0.7013,491.19,607.15,1.08,44.32,8054.0,0.02,100.0,188
48,52,0.8416,445.0,549.08,1.02,42.05,8079.13,0.02,100.0,187
48,53,0.8414,445.0,549.55,1.02,41.82,8081.01,0.02,100.0,186
48,54,0.62,462.54,536.85,0.94,36.66,7866.55,0.02,84.93,185
48,55,0.701,491.19,607.28,1.08,44.2,8055.92,0.02,100.0,184
48,56,0.0016,518.67,642.2,1.3,47.41,8131.23,0.03,100.0,183
48,57,0.84,445.0,550.12,1.02,41.99,8078.51,0.02,100.0,182
48,58,0.84,449.44,556.07,1.02,41.81,8055.31,0.02,100.0,181
48,59,0.8409,445.0,549.71,1.02,41.89,8077.73,0.02,100.0,180
48,60,0.6218,462.54,536.33,0.94,36.65,7869.68,0.02,84.93,179
48,61,0.84,449.44,555.69,1.02,41.87,8056.44,0.02,100.0,178
48,62,0.84,449.44,555.4,1.03,42.09,8064.97,0.02,100.0,177
48,63,0.7,491.19,607.79,1.08,44.42,8056.03,0.02,100.0,176
48,64,0.7002,491.19,607.12,1.08,44.23,8052.74,0.02,100.0,175
48,65,0.8412,449.44,555.64,1.02,41.65,8059.34,0.02,100.0,174
48,66,0.84,445.0,549.8,1.02,41.88,8079.89,0.02,100.0,173
48,67,0.842,449.44,555.69,1.02,42.08,8067.62,0.02,100.0,172
48,68,0.62,462.54,536.97,0.94,36.78,7870.55,0.02,84.93,171
48,69,0.7008,491.19,607.7,1.08,44.27,8063.29,0.02,100.0,170
48,70,0.25,489.05,604.45,1.26,45.24,8123.23,0.03,100.0,169
48,71,0.84,445.0,549.69,1.02,42.05,8079.54,0.02,100.0,168
48,72,0.2505,489.05,604.68,1.26,45.33,8133.83,0.03,100.0,167
48,73,0.0008,518.67,642.27,1.3,47.34,8136.7,0.03,100.0,166
48,74,0.7,491.19,607.8,1.08,44.31,8055.54,0.02,100.0,165
48,75,0.84,445.0,548.92,1.02,42.1,8075.0,0.02,100.0,164
48,76,0.8416,449.44,555.76,1.03,41.75,8062.61,0.02,100.0,163
48,77,0.8419,449.44,555.57,1.02,41.83,8059.27,0.02,100.0,162
48,78,0.6214,462.54,536.71,0.94,36.5,7875.54,0.02,84.93,161
48,79,0.7,491.19,607.15,1.08,44.18,8060.62,0.02,100.0,160
48,80,0.84,445.0,549.65,1.02,41.99,8076.63,0.02,100.0,159
48,81,0.84,445.0,549.37,1.02,42.01,8083.91,0.02,100.0,158
48,82,0.0007,518.67,642.31,1.3,47.23,8136.63,0.03,100.0,157
48,83,0.84,445.0,549.71,1.02,41.92,8077.48,0.02,100.0,156
48,84,0.84,445.0,549.08,1.02,42.06,8082.11,0.02,100.0,155
48,85,0.0,518.67,641.97,1.3,47.27,8138.74,0.03,100.0,154
48,86,0.7,491.19,607.38,1.08,44.28,8054.66,0.02,100.0,153
48,87,0.0009,518.67,642.67,1.3,47.43,8135.32,0.03,100.0,152
48,88,0.84,449.44,555.03,1.02,41.85,8059.52,0.02,100.0,151
48,89,0.6207,462.54,536.65,0.94,36.72,7868.57,0.02,84.93,150
48,90,0.8407,445.0,549.8,1.02,41.85,8081.69,0.02,100.0,149
48,91,0.8417,445.0,549.4,1.02,42.17,8076.82,0.02,100.0,148
48,92,0.6208,462.54,536.51,0.94,36.64,7867.41,0.02,84.93,147
48,93,0.0016,518.67,642.18,1.3,47.57,8135.93,0.03,100.0,146
48,94,0.8417,449.44,555.73,1.02,41.81,8064.75,0.02,100.0,145
48,95,0.0011,518.67,642.01,1.3,47.33,8136.32,0.03,100.0,144
48,96,0.7,491.19,607.16,1.08,44.28,8059.78,0.02,100.0,143
48,97,0.7,491.19,607.1,1.08,44.32,8063.01,0.02,100.0,142
48,98,0.8408,445.0,550.13,1.02,42.2,8084.31,0.02,100.0,141
48,99,0.6206,462.54,536.92,0.94,36.52,7869.17,0.02,84.93,140
48,100,0.84,445.0,549.26,1.02,42.02,8079.29,0.02,100.0,139
48,101,0.84,449.44,555.58,1.02,41.82,8062.53,0.02,100.0,138
48,102,0.84,445.0,549.52,1.02,41.96,8083.92,0.02,100.0,137
48,103,0.84,445.0,549.78,1.02,41.97,8085.63,0.02,100.0,136
48,104,0.7,491.19,607.12,1.08,44.35,8062.27,0.02,100.0,135
48,105,0.0,518.67,642.93,1.3,47.53,8133.12,0.03,100.0,134
48,106,0.2518,489.05,604.2,1.26,45.32,8126.29,0.03,100.0,133
48,107,0.0,518.67,642.06,1.3,47.46,8134.05,0.03,100.0,132
48,108,0.8416,445.0,549.59,1.02,42.21,8083.04,0.02,100.0,131
48,109,0.25,489.05,604.99,1.26,45.26,8128.13,0.03,100.0,130
48,110,0.8414,445.0,548.74,1.02,41.99,8086.09,0.02,100.0,129
48,111,0.84,449.44,555.81,1.02,41.83,8070.56,0.02,100.0,128
48,112,0.8401,449.44,555.89,1.02,41.82,8067.04,0.02,100.0,127
48,113,0.6206,462.54,536.82,0.94,36.62,7876.65,0.02,84.93,126
48,114,0.0,518.67,642.66,1.3,47.61,8132.01,0.03,100.0,125
48,115,0.84,449.44,555.62,1.02,41.77,8066.78,0.02,100.0,124
48,116,0.62,462.54,536.25,0.94,36.66,7874.68,0.02,84.93,123
48,117,0.0,518.67,642.46,1.3,47.5,8138.86,0.03,100.0,122
48,118,0.84,445.0,549.76,1.02,41.91,8086.88,0.02,100.0,121
48,119,0.84,445.0,549.35,1.02,41.98,8085.58,0.02,100.0,120
48,120,0.0,518.67,642.18,1.3,47.41,8135.31,0.03,100.0,119
48,121,0.7008,491.19,606.98,1.08,44.3,8063.04,0.02,100.0,118
48,122,0.2517,489.05,605.11,1.26,45.27,8130.06,0.03,100.0,117
48,123,0.62,462.54,536.68,0.94,36.76,7877.23,0.02,84.93,116
48,124,0.7,491.19,607.35,1.08,44.34,8060.08,0.02,100.0,115
48,125,0.0,518.67,642.86,1.3,47.67,8141.37,0.03,100.0,114
48,126,0.84,445.0,549.16,1.02,41.97,8089.4,0.02,100.0,113
48,127,0.2504,489.05,604.72,1.26,45.44,8128.8,0.03,100.0,112
48,128,0.0015,518.67,642.35,1.3,47.28,8137.57,0.03,100.0,111
48,129,0.6202,462.54,536.67,0.94,36.71,7876.48,0.02,84.93,110
48,130,0.2506,489.05,604.99,1.26,45.44,8132.77,0.03,100.0,109
48,131,0.62,462.54,536.93,0.94,36.82,7877.73,0.02,84.93,108
48,132,0.8418,445.0,549.79,1.02,42.1,8088.06,0.02,100.0,107
48,133,0.7019,491.19,607.39,1.08,44.31,8068.03,0.02,100.0,106
48,134,0.621,462.54,536.92,0.94,36.87,7874.2,0.02,84.93,105
48,135,0.841,449.44,555.64,1.02,41.75,8067.51,0.02,100.0,104
48,136,0.841,449.44,555.9,1.02,41.86,8075.5,0.02,100.0,103
48,137,0.6213,462.54,537.3,0.94,36.68,7875.96,0.02,84.93,102
48,138,0.7011,491.19,607.63,1.08,44.52,8067.58,0.02,100.0,101
48,139,0.25,489.05,604.68,1.26,45.32,8136.43,0.03,100.0,100
48,140,0.0,518.67,642.49,1.3,47.52,8144.46,0.03,100.0,99
48,141,0.25,489.05,604.82,1.26,45.38,8136.74,0.03,100.0,98
48,142,0.84,445.0,549.47,1.02,42.05,8087.91,0.02,100.0,97
48,143,0.84,449.44,555.5,1.02,41.89,8071.16,0.02,100.0,96
48,144,0.62,462.54,537.23,0.94,36.66,7880.27,0.02,84.93,95
48,145,0.84,449.44,555.53,1.02,41.99,8072.57,0.02,100.0,94
48,146,0.84,445.0,549.98,1.02,42.08,8092.13,0.02,100.0,93
48,147,0.0017,518.67,642.29,1.3,47.4,8147.07,0.03,100.0,92
48,148,0.84,445.0,549.29,1.02,42.16,8094.96,0.02,100.0,91
48,149,0.84,445.0,549.58,1.02,42.09,8089.83,0.02,100.0,90
48,150,0.62,462.54,536.77,0.94,36.58,7888.18,0.02,84.93,89
48,151,0.8414,445.0,549.63,1.02,42.36,8088.23,0.02,100.0,88
48,152,0.0004,518.67,642.18,1.3,47.56,8144.88,0.03,100.0,87
48,153,0.6202,462.54,536.87,0.94,36.8,7878.38,0.02,84.93,86
48,154,0.8414,445.0,549.66,1.02,42.14,8091.96,0.02,100.0,85
48,155,0.62,462.54,536.43,0.94,36.66,7886.59,0.02,84.93,84
48,156,0.84,445.0,549.93,1.02,41.99,8093.32,0.02,100.0,83
48,157,0.84,449.44,555.95,1.02,42.02,8080.68,0.02,100.0,82
48,158,0.7011,491.19,607.61,1.08,44.34,8068.27,0.02,100.0,81
48,159,0.62,462.54,537.02,0.94,36.81,7879.09,0.02,84.93,80
48,160,0.8407,445.0,549.61,1.02,41.97,8100.96,0.02,100.0,79
48,161,0.25,489.05,604.39,1.26,45.58,8147.37,0.03,100.0,78
48,162,0.8408,449.44,556.1,1.02,41.89,8077.96,0.02,100.0,77
48,163,0.8414,445.0,549.47,1.02,42.1,8098.07,0.02,100.0,76
48,164,0.7,491.19,607.64,1.08,44.29,8078.82,0.02,100.0,75
48,165,0.84,449.44,556.12,1.02,42.06,8084.11,0.02,100.0,74
48,166,0.0002,518.67,642.71,1.3,47.5,8155.94,0.03,100.0,73
48,167,0.62,462.54,537.22,0.94,36.83,7891.08,0.02,84.93,72
48,168,0.84,445.0,549.9,1.02,42.13,8099.0,0.02,100.0,71
48,169,0.7,491.19,608.17,1.08,44.36,8076.01,0.02,100.0,70
48,170,0.7,491.19,608.2,1.08,44.42,8076.22,0.02,100.0,69
48,171,0.84,445.0,549.84,1.02,42.1,8100.16,0.02,100.0,68
48,172,0.62,462.54,536.23,0.94,37.02,7888.0,0.02,84.93,67
48,173,0.84,449.44,556.11,1.03,41.99,8084.53,0.02,100.0,66
48,174,0.8406,449.44,555.9,1.02,42.02,8085.02,0.02,100.0,65
48,175,0.7013,491.19,607.36,1.08,44.51,8080.54,0.02,100.0,64
48,176,0.0,518.67,642.5,1.3,47.56,8157.69,0.03,100.0,63
48,177,0.8404,445.0,549.82,1.02,42.36,8106.1,0.02,100.0,62
48,178,0.8413,449.44,555.64,1.02,41.92,8091.56,0.02,100.0,61
48,179,0.84,445.0,549.26,1.02,42.27,8106.16,0.02,100.0,60
48,180,0.7,491.19,608.09,1.08,44.49,8088.04,0.02,100.0,59
48,181,0.62,462.54,537.08,0.94,36.98,7888.7,0.02,84.93,58
48,182,0.7018,491.19,607.84,1.08,44.61,8084.11,0.02,100.0,57
48,183,0.25,489.05,604.67,1.26,45.52,8155.26,0.03,100.0,56
48,184,0.8413,445.0,549.96,1.02,42.09,8108.94,0.02,100.0,55
48,185,0.2506,489.05,605.12,1.26,45.36,8157.66,0.03,100.0,54
48,186,0.8418,445.0,550.03,1.02,42.07,8115.45,0.02,100.0,53
48,187,0.8415,445.0,549.85,1.02,42.12,8114.86,0.02,100.0,52
48,188,0.84,445.0,550.09,1.02,42.29,8113.04,0.02,100.0,51
48,189,0.6215,462.54,537.65,0.94,36.88,7893.89,0.02,84.93,50
48,190,0.7,491.19,608.12,1.08,44.46,8095.7,0.02,100.0,49
48,191,0.62,462.54,537.24,0.94,36.82,7902.48,0.02,84.93,48
48,192,0.0014,518.67,642.83,1.3,47.68,8169.14,0.03,100.0,47
48,193,0.8415,449.44,556.0,1.02,41.96,8101.93,0.02,100.0,46
48,194,0.8407,449.44,556.04,1.02,42.21,8103.21,0.02,100.0,45
48,195,0.7,491.19,607.2,1.07,44.5,8091.55,0.02,100.0,44
48,196,0.6215,462.54,536.75,0.94,36.96,7903.23,0.02,84.93,43
48,197,0.2506,489.05,605.36,1.26,45.66,8168.26,0.03,100.0,42
48,198,0.0018,518.67,642.6,1.3,47.61,8175.62,0.03,100.0,41
48,199,0.2507,489.05,604.83,1.26,45.55,8166.73,0.03,100.0,40
48,200,0.2501,489.05,605.05,1.26,45.75,8169.6,0.03,100.0,39
48,201,0.2515,489.05,604.96,1.26,45.7,8169.03,0.03,100.0,38
48,202,0.0005,518.67,642.68,1.3,47.71,8181.03,0.03,100.0,37
48,203,0.0,518.67,642.82,1.3,47.64,8183.9,0.03,100.0,36
48,204,0.2501,489.05,605.76,1.26,45.51,8172.31,0.03,100.0,35
48,205,0.8402,449.44,555.93,1.02,42.02,8110.45,0.02,100.0,34
48,206,0.62,462.54,537.41,0.94,36.87,7915.81,0.02,84.93,33
48,207,0.62,462.54,537.15,0.94,37.04,7912.46,0.02,84.93,32
48,208,0.0015,518.67,643.47,1.3,47.82,8185.25,0.03,100.0,31
48,209,0.8401,445.0,550.24,1.03,42.18,8140.36,0.02,100.0,30
48,210,0.7012,491.19,607.62,1.07,44.72,8110.28,0.03,100.0,29
48,211,0.84,445.0,549.72,1.03,42.15,8141.01,0.02,100.0,28
48,212,0.84,445.0,549.95,1.02,42.31,8140.06,0.02,100.0,27
48,213,0.0,518.67,643.51,1.3,47.81,8191.09,0.03,100.0,26
48,214,0.62,462.54,537.14,0.94,36.96,7919.6,0.02,84.93,25
48,215,0.25,489.05,605.56,1.26,45.57,8186.72,0.03,100.0,24
48,216,0.7,491.19,608.5,1.08,44.71,8119.99,0.02,100.0,23
48,217,0.2505,489.05,605.54,1.26,45.73,8192.22,0.03,100.0,22
48,218,0.0,518.67,643.14,1.3,47.68,8200.95,0.03,100.0,21
48,219,0.0,518.67,643.46,1.3,47.76,8198.69,0.03,100.0,20
48,220,0.0008,518.67,643.42,1.3,47.74,8199.96,0.03,100.0,19
48,221,0.84,445.0,550.01,1.03,42.38,8158.96,0.02,100.0,18
48,222,0.0012,518.67,643.19,1.3,47.94,8206.17,0.03,100.0,17
48,223,0.7,491.19,608.42,1.08,44.77,8127.48,0.03,100.0,16
48,224,0.8405,445.0,550.7,1.03,42.46,8156.34,0.02,100.0,15
48,225,0.25,489.05,605.35,1.26,45.76,8209.08,0.03,100.0,14
48,226,0.84,449.44,556.23,1.02,42.25,8140.65,0.02,100.0,13
48,227,0.6217,462.54,537.16,0.94,36.87,7941.59,0.02,84.93,12
48,228,0.25,489.05,605.41,1.26,46.08,8204.44,0.03,100.0,11
48,229,0.0,518.67,643.11,1.3,47.89,8219.49,0.03,100.0,10
48,230,0.62,462.54,537.44,0.94,37.0,7946.24,0.02,84.93,9
48,231,0.0,518.67,643.54,1.3,47.9,8221.92,0.03,100.0,8
48,232,0.84,445.0,550.38,1.03,42.65,8173.98,0.02,100.0,7
48,233,0.621,462.54,537.56,0.94,37.21,7948.08,0.02,84.93,6
48,234,0.25,489.05,606.22,1.26,46.03,8221.77,0.03,100.0,5
48,235,0.6217,462.54,537.78,0.94,37.09,7955.85,0.02,84.93,4
48,236,0.62,462.54,537.77,0.94,37.32,7957.63,0.02,84.93,3
48,237,0.7018,491.19,608.01,1.07,44.68,8159.72,0.03,100.0,2
48,238,0.0011,518.67,643.67,1.3,48.09,8236.83,0.03,100.0,1
48,239,0.8413,445.0,551.16,1.03,42.63,8185.3,0.02,100.0,0
49,1,0.6211,462.54,536.56,0.94,36.28,7885.16,0.02,84.93,167
49,2,0.251,489.05,603.86,1.26,44.95,8143.81,0.03,100.0,166
49,3,0.84,445.0,549.42,1.02,41.77,8100.74,0.02,100.0,165
49,4,0.25,489.05,604.95,1.26,45.2,8148.18,0.03,100.0,164
49,5,0.0001,518.67,641.42,1.3,47.24,8151.38,0.03,100.0,163
49,6,0.841,445.0,549.61,1.02,41.96,8098.53,0.02,100.0,162
49,7,0.6206,462.54,536.48,0.94,36.48,7887.91,0.02,84.93,161
49,8,0.7004,491.19,606.59,1.08,44.11,8080.21,0.02,100.0,160
49,9,0.84,449.44,555.5,1.02,41.67,8077.52,0.02,100.0,159
49,10,0.7014,491.19,607.0,1.07,44.22,8073.97,0.02,100.0,158
49,11,0.84,449.44,554.93,1.02,41.77,8088.25,0.02,100.0,157
49,12,0.8403,445.0,549.28,1.02,41.8,8103.74,0.02,100.0,156
49,13,0.8415,449.44,555.47,1.02,41.81,8083.69,0.02,100.0,155
49,14,0.25,489.05,604.57,1.26,45.03,8146.79,0.03,100.0,154
49,15,0.7,491.19,606.47,1.08,44.21,8079.88,0.02,100.0,153
49,16,0.2515,489.05,604.27,1.26,44.99,8143.83,0.03,100.0,152
49,17,0.8419,445.0,548.86,1.02,41.91,8101.2,0.02,100.0,151
49,18,0.0,518.67,641.94,1.3,47.2,8149.4,0.03,100.0,150
49,19,0.8416,445.0,549.23,1.02,41.82,8104.21,0.02,100.0,149
49,20,0.8415,445.0,549.28,1.02,41.77,8101.53,0.02,100.0,148
49,21,0.84,449.44,555.69,1.02,41.68,8077.11,0.02,100.0,147
49,22,0.2504,489.05,603.9,1.26,45.23,8151.03,0.03,100.0,146
49,23,0.25,489.05,604.58,1.26,45.13,8149.09,0.03,100.0,145
49,24,0.84,445.0,549.77,1.02,41.75,8098.37,0.02,100.0,144
49,25,0.0,518.67,642.35,1.3,47.2,8156.13,0.03,100.0,143
49,26,0.8414,445.0,549.17,1.02,41.92,8104.79,0.02,100.0,142
49,27,0.8405,445.0,549.45,1.02,41.76,8099.33,0.02,100.0,141
49,28,0.841,445.0,549.15,1.02,41.85,8103.77,0.02,100.0,140
49,29,0.84,445.0,549.39,1.02,41.66,8102.59,0.02,100.0,139
49,30,0.7001,491.19,606.73,1.08,44.16,8080.08,0.02,100.0,138
49,31,0.62,462.54,536.58,0.94,36.55,7889.88,0.02,84.93,137
49,32,0.8417,445.0,549.58,1.02,42.05,8102.63,0.02,100.0,136
49,33,0.8414,449.44,554.74,1.02,41.72,8085.55,0.02,100.0,135
49,34,0.8408,445.0,549.06,1.02,41.94,8100.76,0.02,100.0,134
49,35,0.84,449.44,555.17,1.03,41.69,8084.39,0.02,100.0,133
49,36,0.0009,518.67,642.16,1.3,47.2,8156.76,0.03,100.0,132
49,37,0.7009,491.19,607.61,1.08,44.2,8078.08,0.02,100.0,131
49,38,0.2513,489.05,604.49,1.26,45.25,8144.6,0.03,100.0,130
49,39,0.0,518.67,642.49,1.3,47.18,8152.64,0.03,100.0,129
49,40,0.7,491.19,607.15,1.08,44.08,8078.69,0.02,100.0,128
49,41,0.7,491.19,607.72,1.08,44.14,8076.9,0.02,100.0,127
49,42,0.0001,518.67,641.82,1.3,47.31,8154.74,0.03,100.0,126
49,43,0.8403,445.0,549.93,1.02,41.93,8099.7,0.02,100.0,125
49,44,0.84,445.0,549.29,1.02,41.63,8100.96,0.02,100.0,124
49,45,0.7,491.19,607.3,1.08,44.03,8082.19,0.02,100.0,123
49,46,0.84,445.0,549.29,1.02,41.95,8096.09,0.02,100.0,122
49,47,0.84,445.0,549.07,1.02,41.85,8105.62,0.02,100.0,121
49,48,0.842,445.0,549.45,1.02,41.84,8109.57,0.02,100.0,120
49,49,0.8401,445.0,549.54,1.02,41.84,8103.38,0.02,100.0,119
49,50,0.2509,489.05,604.37,1.26,45.38,8145.12,0.03,100.0,118
49,51,0.84,445.0,549.04,1.02,41.7,8101.83,0.02,100.0,117
49,52,0.6209,462.54,536.35,0.94,36.63,7881.9,0.02,84.93,116
49,53,0.62,462.54,536.37,0.94,36.44,7890.21,0.02,84.93,115
49,54,0.2504,489.05,604.27,1.26,45.14,8145.81,0.03,100.0,114
49,55,0.62,462.54,536.44,0.94,36.55,7892.17,0.02,84.93,113
49,56,0.8418,445.0,549.66,1.02,41.74,8103.8,0.02,100.0,112
49,57,0.0007,518.67,641.78,1.3,47.29,8157.66,0.03,100.0,111
49,58,0.6203,462.54,536.97,0.94,36.56,7891.25,0.02,84.93,110
49,59,0.62,462.54,537.09,0.94,36.63,7884.52,0.02,84.93,109
49,60,0.25,489.05,604.42,1.26,45.33,8147.84,0.03,100.0,108
49,61,0.0002,518.67,641.77,1.3,47.27,8154.14,0.03,100.0,107
49,62,0.84,449.44,555.05,1.02,41.74,8083.36,0.02,100.0,106
49,63,0.7004,491.19,607.28,1.08,44.12,8072.17,0.02,100.0,105
49,64,0.62,462.54,537.19,0.94,36.65,7891.53,0.02,84.93,104
49,65,0.8408,449.44,555.07,1.02,41.79,8086.17,0.02,100.0,103
49,66,0.8418,445.0,549.31,1.02,41.82,8104.03,0.02,100.0,102
49,67,0.6201,462.54,536.4,0.94,36.63,7886.74,0.02,84.93,101
49,68,0.7013,491.19,606.99,1.08,44.2,8080.37,0.02,100.0,100
49,69,0.2505,489.05,605.06,1.26,45.16,8145.55,0.03,100.0,99
49,70,0.8413,445.0,549.21,1.02,41.87,8096.8,0.02,100.0,98
49,71,0.0,518.67,641.94,1.3,47.14,8147.68,0.03,100.0,97
49,72,0.842,449.44,555.76,1.02,41.96,8087.3,0.02,100.0,96
49,73,0.8412,449.44,555.74,1.03,41.86,8084.36,0.02,100.0,95
49,74,0.7008,491.19,607.35,1.08,44.26,8077.83,0.02,100.0,94
49,75,0.7015,491.19,606.31,1.08,44.07,8078.66,0.02,100.0,93
49,76,0.8419,449.44,555.61,1.02,41.79,8084.65,0.02,100.0,92
49,77,0.0003,518.67,641.98,1.3,47.13,8150.09,0.03,100.0,91
49,78,0.25,489.05,604.84,1.26,45.43,8149.71,0.03,100.0,90
49,79,0.8401,449.44,555.3,1.02,41.66,8085.11,0.02,100.0,89
49,80,0.7,491.19,607.41,1.08,43.97,8076.09,0.02,100.0,88
49,81,0.84,449.44,556.0,1.03,41.69,8083.54,0.02,100.0,87
49,82,0.8404,445.0,549.29,1.02,41.94,8103.31,0.02,100.0,86
49,83,0.841,449.44,555.63,1.02,41.65,8081.7,0.02,100.0,85
49,84,0.8419,445.0,549.49,1.02,42.01,8099.0,0.02,100.0,84
49,85,0.0,518.67,642.65,1.3,47.31,8150.6,0.03,100.0,83
49,86,0.6214,462.54,536.16,0.94,36.6,7886.96,0.02,84.93,82
49,87,0.7009,491.19,607.31,1.08,44.38,8075.3,0.02,100.0,81
49,88,0.0011,518.67,642.24,1.3,47.06,8150.83,0.03,100.0,80
49,89,0.8408,445.0,549.32,1.02,41.91,8098.96,0.02,100.0,79
49,90,0.8408,445.0,549.52,1.02,41.88,8106.36,0.02,100.0,78
49,91,0.6206,462.54,536.49,0.94,36.69,7890.68,0.02,84.93,77
49,92,0.8402,445.0,549.64,1.02,41.85,8104.59,0.02,100.0,76
49,93,0.84,449.44,555.44,1.02,41.72,8084.68,0.02,100.0,75
49,94,0.84,445.0,549.37,1.02,41.84,8105.06,0.02,100.0,74
49,95,0.84,445.0,549.54,1.02,41.94,8103.62,0.02,100.0,73
49,96,0.0,518.67,642.1,1.3,47.39,8157.9,0.03,100.0,72
49,97,0.8415,449.44,555.29,1.02,41.74,8079.38,0.02,100.0,71
49,98,0.25,489.05,604.66,1.26,45.23,8151.3,0.03,100.0,70
49,99,0.25,489.05,605.29,1.26,45.43,8142.12,0.03,100.0,69
49,100,0.84,449.44,555.96,1.02,41.7,8089.05,0.02,100.0,68
49,101,0.6211,462.54,536.59,0.94,36.69,7885.35,0.02,84.93,67
49,102,0.0,518.67,642.42,1.3,47.33,8151.05,0.03,100.0,66
49,103,0.7,491.19,607.43,1.08,44.31,8082.45,0.02,100.0,65
49,104,0.84,449.44,555.42,1.02,41.99,8085.8,0.02,100.0,64
49,105,0.2501,489.05,605.34,1.26,45.49,8145.08,0.03,100.0,63
49,106,0.8417,445.0,549.79,1.02,42.02,8091.82,0.02,100.0,62
49,107,0.2509,489.05,604.71,1.26,45.35,8144.01,0.03,100.0,61
49,108,0.0002,518.67,642.37,1.3,47.42,8153.36,0.03,100.0,60
49,109,0.0,518.67,642.46,1.3,47.41,8155.9,0.03,100.0,59
49,110,0.8412,449.44,555.97,1.02,41.92,8092.89,0.02,100.0,58
49,111,0.622,462.54,536.08,0.94,36.79,7890.91,0.02,84.93,57
49,112,0.6216,462.54,536.95,0.94,36.68,7885.92,0.02,84.93,56
49,113,0.84,449.44,556.11,1.02,41.68,8084.32,0.02,100.0,55
49,114,0.84,449.44,555.53,1.02,41.81,8084.23,0.02,100.0,54
49,115,0.8403,445.0,550.07,1.02,42.08,8109.31,0.02,100.0,53
49,116,0.841,445.0,549.29,1.02,42.11,8100.21,0.02,100.0,52
49,117,0.7,491.19,607.01,1.08,44.5,8077.31,0.02,100.0,51
49,118,0.2504,489.05,604.88,1.26,45.41,8146.45,0.03,100.0,50
49,119,0.62,462.54,537.15,0.94,36.64,7887.17,0.02,84.93,49
49,120,0.84,445.0,549.83,1.02,41.95,8108.04,0.02,100.0,48
49,121,0.8419,449.44,556.38,1.02,42.07,8081.42,0.02,100.0,47
49,122,0.8407,445.0,549.7,1.02,41.98,8107.08,0.02,100.0,46
49,123,0.7,491.19,607.61,1.08,44.41,8079.28,0.02,100.0,45
49,124,0.84,445.0,549.43,1.02,42.25,8104.9,0.02,100.0,44
49,125,0.7014,491.19,607.01,1.08,44.47,8078.63,0.02,100.0,43
49,126,0.84,449.44,555.66,1.02,41.81,8087.53,0.02,100.0,42
49,127,0.25,489.05,605.06,1.26,45.59,8152.6,0.03,100.0,41
49,128,0.84,445.0,549.64,1.02,42.15,8104.35,0.02,100.0,40
49,129,0.0009,518.67,641.86,1.3,47.66,8155.19,0.03,100.0,39
49,130,0.84,449.44,555.92,1.02,42.07,8086.81,0.02,100.0,38
49,131,0.001,518.67,642.21,1.3,47.68,8153.92,0.03,100.0,37
49,132,0.0011,518.67,643.01,1.3,47.5,8151.71,0.03,100.0,36
49,133,0.62,462.54,536.74,0.94,36.79,7888.66,0.02,84.93,35
49,134,0.84,445.0,549.93,1.02,42.18,8101.13,0.02,100.0,34
49,135,0.62,462.54,537.11,0.94,36.95,7894.12,0.02,84.93,33
49,136,0.84,445.0,550.1,1.02,42.22,8107.48,0.02,100.0,32
49,137,0.25,489.05,604.93,1.26,45.51,8146.22,0.03,100.0,31
49,138,0.6212,462.54,537.01,0.94,36.99,7880.62,0.02,84.93,30
49,139,0.0003,518.67,642.69,1.3,47.67,8154.29,0.03,100.0,29
49,140,0.62,462.54,537.48,0.94,36.81,7886.87,0.02,84.93,28
49,141,0.2506,489.05,605.09,1.26,45.58,8152.4,0.03,100.0,27
49,142,0.84,445.0,549.78,1.02,42.19,8100.87,0.02,100.0,26
49,143,0.84,445.0,550.26,1.02,42.42,8100.65,0.02,100.0,25
49,144,0.8418,449.44,555.71,1.02,42.43,8091.32,0.02,100.0,24
49,145,0.7,491.19,608.17,1.08,44.63,8082.46,0.02,100.0,23
49,146,0.622,462.54,537.22,0.94,37.0,7886.53,0.02,84.93,22
49,147,0.0007,518.67,642.86,1.3,47.72,8157.75,0.03,100.0,21
49,148,0.7006,491.19,608.09,1.07,44.66,8075.03,0.02,100.0,20
